episode,score,shaped_reward,tau
697,0,20.516009,0.465217
698,10,48.658498,0.465167
699,3,26.423258,0.465117
700,6,34.734634,0.465067
701,14,51.634089,0.465017
702,3,30.461358,0.464968
703,1,26.184416,0.464918
704,5,30.551071,0.464868
705,6,35.043595,0.464818
706,8,39.261659,0.464768
707,5,31.933618,0.464718
708,3,25.712547,0.464668
709,1,23.648348,0.464618
710,15,60.32997,0.464568
711,0,21.379235,0.464518
712,20,60.519378,0.464468
713,3,26.621784,0.464418
714,5,34.625559,0.464368
715,8,36.223659,0.464318
716,6,41.022868,0.464268
717,3,28.535837,0.464218
718,10,46.448988,0.464168
719,7,31.838484,0.464118
720,18,60.183867,0.464068
721,2,32.132922,0.464018
722,28,76.616272,0.463968
723,1,20.699691,0.463918
724,4,31.68218,0.463868
725,6,35.315415,0.463818
726,31,84.850098,0.463768
727,5,30.674623,0.463718
728,6,36.360696,0.463668
729,11,42.046776,0.463618
730,14,49.32906,0.463568
731,14,49.174242,0.463518
732,2,30.888451,0.463468
733,8,39.244497,0.463418
734,5,30.244039,0.463368
735,14,57.313161,0.463318
736,18,59.361137,0.463268
737,4,30.264842,0.463218
738,14,48.335022,0.463168
739,18,53.323861,0.463118
740,27,72.299752,0.463068
741,7,34.597318,0.463018
742,3,26.938768,0.462969
743,6,34.275227,0.462919
744,8,43.231448,0.462869
745,10,44.747456,0.462819
746,7,32.552796,0.462769
747,18,60.522321,0.462719
748,7,44.044937,0.462669
749,5,36.574793,0.462619
750,13,48.357158,0.462569
751,28,75.318686,0.462519
752,11,45.40587,0.462469
753,8,45.103677,0.462419
754,11,42.915433,0.462369
755,6,34.775931,0.462319
756,7,33.53537,0.462269
757,8,41.128555,0.462219
758,15,47.576283,0.462169
759,10,40.629169,0.462119
760,9,45.615338,0.462069
761,27,73.851148,0.462019
762,6,35.089985,0.461969
763,1,25.70235,0.461919
764,10,40.92957,0.461869
765,13,53.483713,0.461819
766,20,56.449109,0.461769
767,13,41.32157,0.461719
768,21,59.866335,0.461669
769,4,28.484924,0.461619
770,9,40.136194,0.461569
771,4,39.64536,0.461519
772,7,37.047628,0.461469
773,4,34.112393,0.461419
774,1,29.458244,0.461369
775,5,36.045952,0.461319
776,12,49.002564,0.461269
777,32,88.534351,0.461219
778,1,26.335185,0.461169
779,1,25.711394,0.461119
780,27,77.614846,0.461069
781,8,38.558279,0.46102
782,45,103.050707,0.46097
783,4,34.258129,0.46092
784,6,29.423906,0.46087
785,10,39.724453,0.46082
786,36,92.020597,0.46077
787,8,27.073148,0.46072
788,2,30.4778,0.46067
789,28,72.259324,0.46062
790,6,30.069135,0.46057
791,18,55.202983,0.46052
792,2,28.755102,0.46047
793,26,71.150155,0.46042
794,15,46.974256,0.46037
795,0,26.702725,0.46032
796,15,54.889903,0.46027
797,20,61.031584,0.46022
798,1,28.375099,0.46017
799,2,29.03579,0.46012
800,21,63.579146,0.46007
801,34,85.489126,0.46002
802,5,33.525444,0.45997
803,18,56.848523,0.45992
804,3,29.494695,0.45987
805,5,36.736184,0.45982
806,13,46.633192,0.45977
807,21,66.887287,0.45972
808,1,23.734082,0.45967
809,8,39.193913,0.45962
810,14,53.024342,0.45957
811,9,43.885163,0.45952
812,8,35.420964,0.45947
813,3,34.254566,0.45942
814,2,29.859861,0.45937
815,20,66.073616,0.45932
816,16,60.100259,0.45927
817,12,46.934319,0.45922
818,22,69.726751,0.45917
819,11,40.713907,0.45912
820,10,43.843367,0.45907
821,6,33.725345,0.45902
822,19,57.032289,0.458971
823,4,35.974852,0.458921
824,7,34.864759,0.458871
825,6,37.531885,0.458821
826,10,38.262777,0.458771
827,23,69.038479,0.458721
828,1,28.169671,0.458671
829,11,44.594757,0.458621
830,14,45.179875,0.458571
831,7,34.53985,0.458521
832,7,39.732449,0.458471
833,18,51.15096,0.458421
834,13,46.220808,0.458371
835,1,24.31006,0.458321
836,4,34.128141,0.458271
837,14,54.794329,0.458221
838,46,101.337361,0.458171
839,11,42.739957,0.458121
840,5,29.06139,0.458071
841,9,38.241214,0.458021
842,27,76.00226,0.457971
843,6,29.288552,0.457921
844,3,29.338815,0.457871
845,18,54.649635,0.457821
846,23,62.828585,0.457771
847,16,50.533628,0.457721
848,8,34.586411,0.457671
849,6,33.156944,0.457621
850,39,87.068677,0.457571
851,11,38.535614,0.457521
852,18,48.556381,0.457471
853,0,23.115755,0.457421
854,0,27.66528,0.457371
855,10,33.759774,0.457321
856,12,49.715856,0.457271
857,30,74.580696,0.457221
858,9,38.846827,0.457171
859,10,35.552084,0.457121
860,31,79.172824,0.457071
861,5,29.600904,0.457022
862,1,24.286926,0.456972
863,10,42.563132,0.456922
864,5,31.7525,0.456872
865,27,67.965793,0.456822
866,27,63.091558,0.456772
867,3,24.690772,0.456722
868,6,31.170061,0.456672
869,9,34.903035,0.456622
870,26,65.452029,0.456572
871,7,37.881844,0.456522
872,21,54.15227,0.456472
873,3,28.95733,0.456422
874,7,37.903332,0.456372
875,11,36.51097,0.456322
876,27,72.530583,0.456272
877,5,32.411665,0.456222
878,11,48.291714,0.456172
879,2,27.820465,0.456122
880,1,28.594265,0.456072
881,7,40.979212,0.456022
882,23,64.253815,0.455972
883,19,59.653216,0.455922
884,4,36.634928,0.455872
885,4,30.778638,0.455822
886,9,44.98865,0.455772
887,2,27.907218,0.455722
888,14,43.7754,0.455672
889,5,36.83695,0.455622
890,7,40.791245,0.455572
891,6,34.729563,0.455522
892,11,48.759917,0.455472
893,2,27.771841,0.455422
894,22,63.721565,0.455372
895,8,36.667573,0.455322
896,14,48.221736,0.455272
897,2,26.916794,0.455222
898,3,26.762267,0.455172
899,1,25.360427,0.455122
900,6,34.116013,0.455072
901,8,38.458573,0.455022
902,3,28.625593,0.454973
903,4,26.848585,0.454923
904,7,37.465147,0.454873
905,1,22.238376,0.454823
906,2,24.47315,0.454773
907,4,31.527229,0.454723
908,4,33.407498,0.454673
909,7,33.076095,0.454623
910,10,43.181382,0.454573
911,3,25.835648,0.454523
912,4,32.135248,0.454473
913,3,27.469842,0.454423
914,5,40.95454,0.454373
915,11,43.405374,0.454323
916,6,34.385982,0.454273
917,5,33.044934,0.454223
918,5,31.675931,0.454173
919,8,40.980081,0.454123
920,9,37.598161,0.454073
921,6,36.504924,0.454023
922,4,33.41431,0.453973
923,3,29.470201,0.453923
924,3,28.54382,0.453873
925,5,32.985771,0.453823
926,5,36.538875,0.453773
927,7,36.189219,0.453723
928,22,64.934414,0.453673
929,1,24.94274,0.453623
930,16,52.605984,0.453573
931,8,37.883027,0.453523
932,17,53.484864,0.453473
933,3,27.544977,0.453423
934,2,22.634006,0.453373
935,10,46.116104,0.453323
936,1,26.560285,0.453273
937,9,38.177287,0.453223
938,4,30.455854,0.453173
939,19,62.815033,0.453123
940,18,58.682373,0.453073
941,18,48.202967,0.453024
942,3,30.193062,0.452974
943,0,21.0583,0.452924
944,19,61.287232,0.452874
945,4,23.856178,0.452824
946,3,28.489235,0.452774
947,16,48.482612,0.452724
948,4,25.84717,0.452674
949,6,35.166246,0.452624
950,2,22.108471,0.452574
951,4,29.633567,0.452524
952,0,18.399871,0.452474
953,17,56.614491,0.452424
954,9,42.72278,0.452374
955,2,20.798341,0.452324
956,14,50.908511,0.452274
957,1,19.36008,0.452224
958,8,35.9353,0.452174
959,11,48.142139,0.452124
960,1,22.470628,0.452074
961,5,26.454074,0.452024
962,2,23.631489,0.451974
963,14,49.580013,0.451924
964,49,127.591927,0.451874
965,10,43.890693,0.451824
966,18,58.64456,0.451774
967,14,57.555108,0.451724
968,17,59.479276,0.451674
969,14,49.260674,0.451624
970,11,53.221376,0.451574
971,13,47.03927,0.451524
972,4,37.286813,0.451474
973,18,57.269991,0.451424
974,1,27.37765,0.451374
975,2,23.911894,0.451324
976,4,31.490875,0.451274
977,12,55.492137,0.451224
978,7,31.936061,0.451174
979,12,48.801381,0.451124
980,5,32.888366,0.451074
981,10,39.583712,0.451024
982,3,33.284602,0.450975
983,4,35.407297,0.450925
984,4,34.868446,0.450875
985,2,30.681666,0.450825
986,11,45.69673,0.450775
987,2,28.176394,0.450725
988,11,46.453073,0.450675
989,13,46.620443,0.450625
990,25,78.6594,0.450575
