episode,score,shaped_reward,tau
910,24,68.525747,0.3199
911,16,53.202765,0.319698
912,25,66.050458,0.319445
913,35,85.727858,0.319117
914,16,50.234791,0.318911
915,6,35.061231,0.318778
916,13,48.222587,0.318596
917,11,41.373033,0.318423
918,30,72.966879,0.318137
919,26,72.143583,0.317869
920,23,58.17686,0.317622
921,14,37.948272,0.317443
922,7,33.672037,0.317297
923,13,46.545014,0.317116
924,17,51.806677,0.316917
925,7,33.130524,0.316776
926,5,31.645947,0.316654
927,0,26.777136,0.316558
928,27,68.493702,0.316293
929,3,28.862447,0.316181
930,16,45.39235,0.315988
931,12,42.767593,0.315816
932,6,33.786537,0.315686
933,7,40.576069,0.315542
934,11,49.482582,0.315378
935,22,68.396271,0.315142
936,4,26.562542,0.315038
937,11,42.093158,0.314879
938,21,59.20065,0.314656
939,17,55.607996,0.314456
940,1,27.641474,0.314357
941,42,100.803034,0.313999
942,20,55.612875,0.313777
943,35,87.744378,0.31346
944,1,28.972858,0.313364
945,6,31.036292,0.313237
946,19,61.394679,0.313016
947,44,95.755408,0.312649
948,3,29.706095,0.312534
949,5,33.730013,0.312405
950,11,45.904312,0.312241
951,5,31.236793,0.312117
952,20,55.036888,0.311901
953,6,34.78017,0.311772
954,23,55.094876,0.311543
955,12,41.460321,0.311381
956,22,62.652378,0.311148
957,7,39.658306,0.311013
958,14,48.238344,0.310839
959,27,73.152487,0.310586
960,4,30.846067,0.310477
961,1,28.18978,0.310385
962,10,35.879996,0.310234
963,7,39.164902,0.310099
964,32,71.985985,0.309823
965,18,56.876771,0.309626
966,0,19.892868,0.30955
967,12,44.772645,0.309387
968,1,21.139066,0.309305
969,26,63.782822,0.309066
970,6,33.004366,0.308942
971,9,38.760006,0.308804
972,20,59.351398,0.308597
973,16,44.986964,0.308423
974,22,57.217904,0.308214
975,19,54.755466,0.308012
976,17,52.712575,0.307825
977,29,71.953121,0.307572
978,1,28.312206,0.307482
979,1,25.359207,0.307394
980,13,49.352489,0.307231
981,21,62.332112,0.307015
982,10,37.99191,0.306873
983,23,59.588399,0.306652
984,16,55.559513,0.306469
985,19,58.821954,0.306267
986,24,67.719976,0.306035
987,10,40.705056,0.305888
988,10,43.065211,0.305736
989,2,29.858526,0.30564
990,1,26.625324,0.305556
991,21,64.028444,0.305344
992,1,26.760079,0.305257
993,22,52.115321,0.305052
994,14,49.3512,0.304883
995,27,63.969718,0.304639
996,14,49.682007,0.30447
