"episode","score","shaped_reward","tau"
"533","24","68.409917","0.115989"
"534","10","42.787839","0.115774"
"535","13","49.015231","0.115537"
"536","22","59.740357","0.115224"
"537","0","27.163941","0.115111"
"538","0","26.202097","0.114989"
"539","29","71.779464","0.11462"
"540","1","28.673259","0.114485"
"541","30","53.800206","0.114129"
"542","12","44.42307","0.113908"
"543","25","55.561816","0.113585"
"544","30","77.808685","0.113212"
"545","24","70.689848","0.112892"
"546","2","33.680496","0.112762"
"547","23","61.538037","0.112457"
"548","57","129.203714","0.111885"
"549","2","32.511779","0.111757"
"550","7","36.57874","0.111579"
"551","3","28.193719","0.111439"
"552","23","59.581208","0.111148"
"553","21","59.73623","0.110862"
"554","3","32.945377","0.110724"
"555","0","23.930895","0.110616"
"556","2","25.69425","0.110494"
"557","11","45.069998","0.110287"
"558","22","57.977519","0.110011"
"559","8","41.460531","0.10983"
"560","0","25.483742","0.109718"
"561","21","60.919197","0.109445"
"562","37","95.345905","0.109054"
"563","22","66.571069","0.108773"
"564","33","83.980693","0.108422"
"565","8","35.820595","0.108266"
"566","14","52.704705","0.10805"
"567","9","42.754891","0.107878"
"568","8","38.371666","0.107715"
"569","9","38.734209","0.107541"
"570","0","25.905878","0.107437"
"571","4","31.367643","0.107311"
"572","17","62.161853","0.107072"
"573","27","76.281816","0.106775"
"574","9","39.585489","0.106604"
"575","19","58.563968","0.106358"
"576","13","52.357784","0.106157"
"577","10","41.217273","0.105988"
"578","26","70.894659","0.105697"
"579","25","80.906025","0.105413"
"580","12","43.973763","0.105233"
"581","6","34.883921","0.105092"
"582","24","69.600697","0.104819"
"583","6","36.7078","0.104676"
"584","14","52.262213","0.104474"
"585","13","43.968648","0.104286"
"586","5","33.580901","0.104153"
"587","32","80.156076","0.103826"
"588","19","56.244839","0.103597"
"589","19","59.489852","0.103375"
"590","3","31.171798","0.103252"
"591","6","37.221363","0.103119"
"592","29","65.686312","0.102825"
"593","46","104.305758","0.102417"
"594","1","27.034979","0.10232"
"595","9","41.091416","0.102163"
"596","19","55.477232","0.101947"
"597","5","32.559238","0.101817"
"598","14","50.262023","0.101631"
"599","13","50.474185","0.101453"
"600","55","128.558015","0.101"
"601","3","27.430104","0.100885"
"602","11","56.173564","0.100713"
"603","15","56.014838","0.10052"
"604","11","42.237372","0.100356"
"605","34","81.642698","0.10005"
"606","23","71.705419","0.099808"
"607","14","53.826694","0.099619"
"608","1","30.081351","0.09952"
"609","7","39.036515","0.099384"
"610","8","40.034613","0.099246"
"611","17","68.001808","0.099044"
"612","4","32.367462","0.098927"
"613","1","30.905975","0.098829"
"614","16","50.862677","0.098646"
"615","4","27.858708","0.098542"
"616","12","53.0427","0.098374"
"617","3","30.326605","0.098266"
"618","0","20.287492","0.098186"
"619","38","96.527414","0.097871"
"620","18","61.935243","0.09768"
"621","27","65.378954","0.097437"
"622","11","48.641897","0.097283"
"623","0","25.50247","0.097201"
"624","0","22.41559","0.097118"
"625","7","39.543055","0.096991"
"626","1","24.006991","0.096909"
"627","1","26.896641","0.096819"
"628","4","29.949902","0.096712"
"629","0","20.524304","0.096637"
"630","19","55.848451","0.096446"
"631","1","24.06786","0.09636"
"632","33","83.197801","0.096087"
"633","29","79.31268","0.095836"
"634","38","103.287025","0.095527"
"635","47","111.807207","0.095175"
"636","26","72.140723","0.094942"
"637","39","103.95625","0.094632"
"638","2","22.275084","0.094549"
"639","34","90.646145","0.094273"
"640","3","33.061709","0.094171"
"641","1","28.101093","0.094091"
"642","23","66.681123","0.093877"
"643","3","32.123722","0.093778"
"644","20","62.621367","0.093587"
"645","1","28.329057","0.093502"
"646","31","68.3068","0.093253"
"647","0","29.322832","0.093171"
"648","34","82.853309","0.092904"
"649","8","40.204217","0.092784"
"650","17","57.211793","0.092612"
"651","10","45.825578","0.092477"
"652","20","56.272612","0.092289"
"653","1","24.482868","0.092206"
"654","0","21.405775","0.09214"
"655","29","66.497566","0.091912"
"656","19","57.08454","0.09173"
"657","8","39.138156","0.091607"
"658","41","92.075178","0.091312"
"659","10","41.406591","0.091187"
"660","40","99.047294","0.090899"
"661","11","49.979431","0.090761"
"662","33","84.119631","0.090514"
"663","15","52.442031","0.090361"
"664","26","69.76915","0.090153"
"665","19","57.146618","0.089979"
"666","4","31.321956","0.089886"
"667","18","64.084008","0.089714"
"668","15","51.219226","0.089566"
"669","20","65.536967","0.089385"
"670","10","45.538751","0.08926"
"671","22","64.368761","0.089077"
"672","10","46.941463","0.088948"
"673","29","83.813519","0.088727"
"674","2","28.411443","0.088647"
"675","15","58.89267","0.088496"
"676","27","80.81267","0.088283"
"677","11","45.376846","0.088154"
"678","29","88.050281","0.087933"
"679","12","45.816236","0.0878"
"680","0","25.538345","0.087727"
"681","12","50.331559","0.087596"
"682","84","185.756006","0.087117"
"683","4","31.164736","0.087023"
"684","2","28.170559","0.086945"
"685","0","28.985918","0.086875"
"686","5","39.92191","0.086781"
"687","20","59.29804","0.086612"
"688","10","43.605525","0.086494"
"689","1","25.881474","0.086423"
"690","12","45.754648","0.086296"
"691","0","26.598236","0.086227"
"692","14","56.515684","0.08609"
"693","9","37.663479","0.085981"
"694","10","44.134691","0.085868"
"695","8","41.063746","0.085765"
"696","6","33.152643","0.085673"
"697","8","39.587908","0.085571"
"698","5","37.426991","0.085477"
"699","4","31.612377","0.085395"
"700","14","46.08621","0.085268"
"701","18","57.612224","0.085119"
"702","17","51.67686","0.084982"
"703","8","39.643669","0.084881"
"704","11","44.486895","0.084766"
"705","14","53.617906","0.084636"
"706","37","97.7222","0.084408"
"707","18","65.142585","0.084258"
"708","53","133.961963","0.083954"
"709","5","34.254733","0.083872"
"710","26","74.05484","0.083691"
"711","30","83.45428","0.083495"
"712","6","36.911873","0.083399"
"713","6","36.460862","0.083313"
"714","24","73.776408","0.083143"
"715","26","74.232348","0.082962"
"716","6","41.572786","0.082874"
"717","24","75.69903","0.082701"
"718","11","45.964822","0.08259"
"719","13","48.462412","0.082469"
"720","14","51.270276","0.082343"
"721","21","61.505333","0.08219"
"722","23","70.030536","0.082026"
"723","35","95.461992","0.081813"
"724","23","68.791391","0.081653"
"725","17","59.591602","0.081521"
"726","27","79.571474","0.081344"
"727","20","62.326267","0.081194"
"728","9","41.168473","0.081095"
"729","1","27.637586","0.081029"
"730","1","27.190362","0.080965"
"731","26","83.90377","0.080793"
"732","21","69.033686","0.080644"
"733","35","87.494046","0.080439"
"734","12","44.880525","0.080333"
"735","11","48.447261","0.080226"
"736","24","72.615999","0.080064"
"737","12","47.280434","0.079952"
"738","10","42.28288","0.079858"
"739","0","25.102404","0.079802"
"740","17","55.498801","0.079675"
"741","1","25.16133","0.079615"
"742","23","71.655834","0.079463"
"743","11","45.788832","0.079362"
"744","7","40.133056","0.079272"
"745","6","35.779774","0.079189"
"746","35","90.36237","0.078994"
"747","11","47.561868","0.078892"
"748","3","28.902741","0.078821"
"749","8","40.119717","0.078732"
"750","11","51.04396","0.078626"
"751","0","25.112837","0.07857"
"752","56","125.073726","0.078295"
"753","13","51.799308","0.078186"
"754","10","45.47436","0.07809"
"755","29","89.583613","0.077923"
"756","11","48.644425","0.077824"
"757","34","94.603174","0.077635"
"758","26","77.344616","0.077477"
"759","12","49.786429","0.077375"
"760","8","39.909853","0.077293"
"761","30","85.60056","0.077123"
"762","33","83.743679","0.076944"
"763","14","54.670069","0.076837"
"764","24","67.168233","0.076692"
"765","24","72.737201","0.076546"
"766","22","72.50944","0.076409"
"767","29","81.848499","0.076246"
"768","36","105.351277","0.07606"
"769","20","56.478897","0.075934"
"770","16","53.429739","0.075821"
"771","28","78.737626","0.075663"
"772","29","77.768697","0.075503"
"773","47","114.209656","0.075283"
