episode,score,shaped_reward,tau
425,50,124.705275,0.126271
426,13,50.692471,0.125996
427,1,26.674686,0.125838
428,13,54.473598,0.125553
429,7,37.676233,0.125337
430,2,26.293724,0.125192
431,1,24.062361,0.125039
432,5,32.350727,0.124852
433,3,29.63371,0.124688
434,2,26.695885,0.124529
435,7,36.446773,0.124324
436,9,40.216982,0.124104
437,7,36.576343,0.123912
438,2,26.408775,0.123766
439,8,38.472568,0.123564
440,6,37.480882,0.123377
441,38,109.664922,0.122873
442,18,63.00567,0.122557
443,9,43.076842,0.122324
444,14,50.449375,0.122059
445,4,33.515958,0.121888
446,27,75.134847,0.121499
447,32,90.162437,0.121065
448,4,29.543845,0.120901
449,27,69.346625,0.120522
450,7,37.86622,0.120322
451,3,31.35704,0.12016
452,14,49.963009,0.1199
453,24,62.764742,0.119556
454,11,42.909745,0.119339
455,16,52.432539,0.119065
456,8,42.098632,0.118867
457,13,48.806887,0.118624
458,43,98.879081,0.118109
459,0,24.288897,0.117994
460,18,52.87315,0.117699
461,65,139.250227,0.116997
462,24,67.218472,0.116659
463,8,35.985614,0.116462
464,44,114.312835,0.115955
465,6,35.137924,0.115788
466,8,43.607256,0.115587
467,19,61.969509,0.1153
468,3,25.651887,0.115161
469,6,35.812293,0.114989
470,0,19.965155,0.114883
471,15,55.495885,0.114639
472,5,33.251878,0.114489
473,15,45.978865,0.114263
474,5,34.35904,0.11411
475,5,27.038394,0.11397
476,10,40.863049,0.113775
477,3,24.797604,0.113659
478,53,116.213699,0.113109
479,0,21.888607,0.113007
480,6,35.715064,0.112845
481,25,70.819995,0.112518
482,27,66.528349,0.112193
483,22,67.056693,0.111913
484,27,69.340769,0.111579
485,3,28.972809,0.111439
486,23,61.560833,0.111142
487,31,79.518592,0.110788
488,20,60.545791,0.110516
489,34,87.111318,0.110132
490,16,50.945516,0.10989
491,23,61.76242,0.109604
492,26,66.300866,0.10929
493,2,32.995295,0.109164
494,18,55.664702,0.108918
495,28,76.372076,0.108589
496,12,45.262626,0.108389
497,9,37.826045,0.108222
498,41,98.572228,0.107808
499,11,40.601436,0.107617
500,19,59.622216,0.107368
501,34,94.450262,0.107018
502,13,46.297052,0.106818
503,29,74.811127,0.106496
504,10,41.576353,0.106309
505,11,45.25585,0.106115
506,19,55.057239,0.105868
507,24,63.573185,0.105591
508,6,36.246413,0.105441
509,3,30.326427,0.105316
510,22,63.235218,0.105056
511,18,57.691227,0.104833
512,10,42.85194,0.104663
513,13,49.508705,0.104463
514,9,43.506152,0.104292
515,20,68.541879,0.104045
516,35,99.859239,0.103705
517,23,74.859044,0.103447
518,9,43.23909,0.103287
519,12,46.29135,0.103106
520,28,80.313262,0.102815
521,15,54.561053,0.102611
522,39,101.03303,0.102257
523,40,96.243669,0.101898
524,11,46.505117,0.101727
525,28,65.189323,0.101446
526,48,121.356963,0.101033
527,39,105.084637,0.100687
528,37,101.437553,0.100351
529,12,51.619221,0.100173
530,16,59.187811,0.09998
531,4,24.003621,0.099865
532,35,88.11916,0.099547
533,11,43.186559,0.099386
534,29,78.740789,0.09911
535,6,34.967466,0.098988
536,31,83.3337,0.098697
537,7,40.309127,0.098561
538,21,52.763921,0.098345
539,4,32.178186,0.098234
540,30,80.531077,0.09796
541,21,58.860531,0.097742
542,24,73.479846,0.097509
543,10,46.609151,0.097354
544,37,91.129138,0.097043
545,17,51.427819,0.096852
546,6,37.487257,0.096726
547,10,38.89141,0.096581
548,17,57.476999,0.096395
549,10,45.042225,0.096246
550,12,47.099376,0.096089
551,16,54.629939,0.095909
552,4,29.717057,0.095801
553,11,45.787231,0.095655
554,26,78.565914,0.095424
555,3,26.538433,0.095333
556,18,58.941238,0.095152
557,54,126.601473,0.094758
558,28,77.010738,0.094516
559,2,26.834181,0.094429
560,2,26.791518,0.09434
561,1,28.449009,0.094255
562,24,64.697894,0.094038
563,4,34.18147,0.093936
564,5,36.260992,0.093826
565,35,92.781246,0.093548
566,7,35.647996,0.09343
567,16,54.49384,0.093257
568,25,71.715249,0.093041
569,28,83.922218,0.092805
570,33,84.003401,0.092552
571,25,75.978054,0.092336
572,31,87.661284,0.092085
573,21,69.227421,0.091889
574,23,64.764103,0.091684
575,6,40.76623,0.091569
576,13,52.189043,0.091412
577,10,47.676726,0.091276
578,35,99.787022,0.091015
579,41,107.597619,0.090721
580,32,78.723867,0.090477
581,31,78.647149,0.09024
582,48,115.710952,0.089914
583,6,33.433785,0.089809
584,28,87.139442,0.089584
585,11,47.615014,0.089447
586,15,53.737161,0.089292
587,11,45.761455,0.08916
588,34,86.833936,0.088915
589,2,32.647472,0.08883
590,7,37.370674,0.088717
591,25,67.925694,0.088519
592,24,67.811451,0.088331
593,24,69.369565,0.088143
594,14,46.967757,0.087999
595,10,39.754009,0.087875
596,15,47.773417,0.087729
597,7,34.168541,0.087631
598,42,106.19346,0.087353
599,2,23.859764,0.087273
600,28,70.981868,0.08707
601,0,22.400531,0.087004
602,29,77.073334,0.086794
603,35,93.221234,0.086559
604,15,56.007583,0.086414
605,36,101.668661,0.086172
606,25,76.122757,0.085979
607,27,71.54209,0.085784
608,29,83.821143,0.085576
609,22,65.048766,0.08541
610,9,39.305287,0.085299
611,14,53.650924,0.085164
612,23,71.69968,0.084991
613,13,56.901692,0.084857
614,20,64.831949,0.084696
615,5,30.03778,0.084611
616,11,44.888699,0.084497
617,7,40.536266,0.084394
618,5,34.865799,0.084305
619,11,47.425076,0.084191
620,31,85.85608,0.083984
621,6,33.610761,0.083896
622,29,86.553054,0.083701
623,8,40.472797,0.083602
624,10,45.751161,0.08349
625,6,34.190833,0.083399
626,17,55.878646,0.08326
627,32,83.559328,0.083058
628,7,36.643329,0.082967
629,28,83.25001,0.08278
630,32,86.143062,0.082581
631,5,37.374135,0.082493
632,11,41.015396,0.082383
633,7,39.764345,0.082288
634,9,42.970199,0.08219
635,15,62.379636,0.082056
636,6,36.012867,0.081967
637,12,48.25458,0.081855
638,48,120.325818,0.081603
639,1,24.541425,0.081543
640,8,34.755778,0.081448
641,15,56.683818,0.081321
642,2,22.802201,0.081263
643,7,37.101233,0.081169
644,25,65.235598,0.081008
645,5,34.6553,0.080924
646,20,68.736616,0.080775
647,51,128.219935,0.080506
648,10,45.857024,0.080404
649,66,147.559481,0.080082
650,47,128.678786,0.079832
651,8,36.13894,0.07974
652,21,68.32888,0.079596
653,23,68.627217,0.079449
654,8,41.63984,0.079356
655,12,47.997769,0.079247
656,13,50.034913,0.079136
657,5,36.884365,0.079053
658,35,93.614021,0.07886
659,25,69.59313,0.078708
660,44,93.134213,0.078484
661,1,30.127426,0.078421
662,14,51.432158,0.078307
663,6,39.436299,0.078223
664,40,104.66198,0.078012
665,95,205.534827,0.077598
666,11,54.409023,0.077498
667,27,74.802151,0.077343
668,26,72.177232,0.077184
669,11,46.819862,0.077085
670,20,66.340136,0.076954
671,22,71.597888,0.076812
672,7,42.832718,0.076727
673,40,105.737993,0.076524
674,3,33.611507,0.07646
675,38,96.753234,0.076269
676,21,67.936663,0.076137
677,20,69.80458,0.07601
678,5,35.898031,0.075934
679,23,66.638114,0.075802
680,24,77.461242,0.075663
681,7,39.259511,0.075582
682,11,47.354457,0.075489
683,9,39.87957,0.075408
684,10,46.317262,0.07532
685,14,54.317633,0.075215
686,9,48.487845,0.075126
687,1,26.903101,0.075075
688,15,55.95382,0.07497
689,7,42.620663,0.074891
690,8,40.633301,0.074813
691,27,78.389627,0.074663
692,10,46.12526,0.074573
693,22,67.114415,0.074448
694,5,33.270673,0.074381
695,10,50.409144,0.074291
696,8,42.673173,0.074214
697,18,62.748432,0.0741
698,21,61.902951,0.073977
699,23,76.765713,0.073846
700,19,65.893221,0.073731
701,13,51.2683,0.073639
702,5,34.198156,0.073574
703,19,54.117977,0.073463
704,20,65.486032,0.073349
705,10,48.126064,0.073265
706,8,37.264837,0.073193
707,14,56.10125,0.073097
708,14,56.945457,0.073002
709,15,55.470035,0.072905
710,30,82.075339,0.07276
711,14,56.588821,0.072664
712,11,46.506819,0.072579
713,12,48.291932,0.072489
714,5,35.807641,0.072423
715,18,65.881506,0.072312
716,14,52.948753,0.07222
717,6,36.877845,0.072158
718,10,41.884883,0.07208
719,30,87.088863,0.071937
720,17,56.145943,0.07184
721,14,56.33266,0.071748
722,2,26.909536,0.0717
723,13,54.776846,0.071613
724,42,113.571566,0.07143
725,54,133.885197,0.071215
726,43,115.267745,0.071029
727,51,142.464685,0.070817
728,37,92.737322,0.070656
729,19,67.44072,0.07055
730,33,98.879849,0.070398
731,13,53.459651,0.07031
732,50,135.552093,0.07011
733,17,67.331079,0.070007
734,8,45.980129,0.069934
735,18,64.096697,0.069831
736,13,54.632568,0.069748
737,9,53.613107,0.069674
738,37,100.050372,0.06952
739,16,60.993389,0.069426
740,53,129.725372,0.069222
