episode,score,shaped_reward,tau
547,1,24.677474,0.097123
548,13,44.557334,0.096956
549,26,70.760185,0.096709
550,3,30.936501,0.096604
551,10,38.181687,0.096465
552,1,24.700211,0.096379
553,22,54.341954,0.096163
554,74,144.433289,0.095646
555,9,40.76863,0.095502
556,25,66.047683,0.095265
557,44,92.102327,0.094926
558,18,55.819706,0.094733
559,13,42.455552,0.094572
560,18,50.681948,0.094384
561,12,45.95635,0.094229
562,10,43.36595,0.094082
563,24,59.89402,0.093864
564,11,43.010221,0.093714
565,36,90.600794,0.093427
566,10,37.641384,0.09329
567,24,64.750494,0.093071
568,6,31.498177,0.092958
569,2,29.757295,0.092868
570,6,34.829626,0.092751
571,17,53.564283,0.092573
572,28,76.391282,0.092338
573,25,60.367308,0.092121
574,25,78.219935,0.091903
575,40,96.765684,0.091607
576,39,98.252229,0.091318
577,5,26.654567,0.091214
578,2,28.912323,0.091124
579,1,26.463702,0.091048
580,0,25.985531,0.090973
581,23,61.347217,0.090779
582,8,37.684949,0.090662
583,1,28.558118,0.090584
584,41,85.807789,0.090295
585,41,76.118102,0.090011
586,24,53.697801,0.089815
587,30,69.372549,0.089588
588,17,50.934971,0.089433
589,69,136.288152,0.089012
590,2,31.28883,0.088928
591,0,30.185852,0.088855
592,6,34.170936,0.088749
593,0,26.811279,0.088678
594,6,38.150807,0.088574
595,0,28.025522,0.088499
596,20,58.16071,0.088331
597,8,39.318731,0.088218
598,25,58.2393,0.088022
599,23,54.208481,0.087839
600,41,92.589127,0.087564
601,19,55.84947,0.087397
602,42,96.346943,0.087123
603,23,46.046548,0.086947
604,6,29.257993,0.086851
605,6,33.615996,0.086751
606,29,75.22939,0.086539
607,20,53.555779,0.086373
608,15,49.218324,0.086231
609,12,44.116645,0.086107
610,15,43.975597,0.085968
611,8,35.395088,0.085865
612,28,75.042172,0.085666
613,24,61.246111,0.085488
614,26,61.033346,0.085297
615,7,35.256926,0.085197
616,3,31.313243,0.085115
617,25,67.137302,0.084931
618,42,84.8776,0.084674
619,5,31.503148,0.084584
620,34,77.668347,0.084365
621,39,94.272766,0.084122
622,18,53.279839,0.083972
623,9,37.296463,0.083866
624,7,35.22279,0.083768
625,24,59.917185,0.083598
626,13,46.59214,0.083471
627,6,35.112791,0.083377
628,47,95.79437,0.083103
629,58,115.504489,0.082788
630,29,80.750511,0.082597
631,28,69.050491,0.082413
632,5,31.400268,0.082327
633,17,50.624742,0.082191
634,5,36.64847,0.082103
635,7,31.017747,0.082013
636,19,50.212294,0.081867
637,32,67.494683,0.081671
638,54,102.421648,0.08138
639,24,66.100447,0.081215
640,62,117.420529,0.080893
641,18,65.263768,0.080754
642,29,64.404849,0.080572
643,0,28.616528,0.08051
644,7,37.536272,0.080417
645,52,103.187857,0.080146
646,25,62.535712,0.079981
647,0,20.74648,0.079923
648,0,27.903812,0.079864
649,0,28.771026,0.079805
650,0,27.522845,0.079745
651,0,26.843311,0.079688
652,3,27.991705,0.079616
653,29,64.282999,0.079441
654,16,43.981565,0.079321
655,40,81.739737,0.079106
656,11,43.05749,0.079001
657,17,51.345302,0.078874
658,36,83.085842,0.078672
659,12,42.977878,0.078567
660,61,122.520572,0.07827
661,0,23.75275,0.078217
662,41,94.08821,0.077999
663,24,79.085379,0.077844
664,10,40.443031,0.077748
665,10,41.811656,0.077653
666,44,95.447376,0.077431
667,40,84.522103,0.077229
668,16,50.547449,0.077113
669,6,37.82805,0.077033
670,11,40.243447,0.076935
671,19,58.237451,0.076806
672,28,70.36301,0.076645
673,7,37.192379,0.076561
674,4,32.820754,0.076491
675,6,33.258489,0.076416
676,68,127.586847,0.076111
677,8,36.698824,0.076027
678,0,26.909635,0.075971
679,4,32.468749,0.075901
680,0,27.321162,0.075847
681,2,31.694213,0.075783
682,33,70.134397,0.075613
683,0,27.067212,0.075563
684,18,48.727717,0.075445
685,21,63.112122,0.075313
686,7,30.490523,0.075237
687,16,48.153318,0.07513
688,25,66.230421,0.074986
689,20,63.901833,0.07486
690,15,47.207233,0.074755
691,33,77.909266,0.074585
692,0,24.810912,0.074541
693,15,55.157913,0.074434
694,5,33.494308,0.074363
695,30,64.630005,0.07421
696,2,24.919135,0.074154
697,16,49.274844,0.074047
698,31,69.468051,0.073892
699,71,133.854092,0.073594
700,51,104.676269,0.07337
701,21,60.385779,0.073249
702,32,79.136203,0.07309
703,12,48.400796,0.072997
704,14,51.460988,0.0729
705,12,46.77923,0.072808
706,22,65.657595,0.072684
707,1,27.458294,0.072631
708,14,43.641517,0.072537
709,19,57.428728,0.072422
710,21,50.81555,0.072304
711,0,25.038316,0.072258
712,0,27.105216,0.072213
713,5,35.110867,0.072149
714,50,98.97968,0.071936
715,21,53.747793,0.071824
716,2,31.291881,0.071767
717,22,64.091178,0.071645
718,0,25.153847,0.071599
719,0,22.172654,0.071553
720,0,25.115104,0.071509
721,21,58.217423,0.071395
722,2,30.587627,0.071341
723,0,24.824841,0.071295
724,42,81.813302,0.071115
725,6,31.600745,0.07105
726,0,28.06252,0.071004
727,0,23.639283,0.070958
728,2,26.888099,0.070908
729,9,32.412306,0.070834
730,7,34.225382,0.070765
731,46,94.726481,0.070574
732,38,84.383333,0.070408
733,46,92.970987,0.07022
734,24,60.219823,0.070098
735,14,41.908525,0.07001
736,14,49.060982,0.069919
737,4,32.116116,0.069858
738,30,75.182266,0.069719
739,10,40.926839,0.069642
740,30,65.196563,0.069506
741,25,66.627906,0.069382
742,17,48.761232,0.069283
743,8,38.674482,0.069214
744,11,43.890021,0.069134
745,17,47.485563,0.069041
746,14,48.184746,0.068952
747,29,77.803831,0.068818
748,17,54.084329,0.06872
749,31,75.994523,0.068582
750,39,91.988037,0.068423
751,26,69.095045,0.068303
752,4,31.273305,0.068244
753,27,77.063974,0.06812
754,27,69.002577,0.067996
755,36,86.579846,0.067844
756,42,99.529547,0.067677
757,24,61.93984,0.067565
758,8,34.457991,0.0675
759,5,36.657302,0.06744
760,53,117.827885,0.067245
761,30,77.568527,0.067115
762,30,83.46775,0.066985
763,16,57.421236,0.066894
764,57,118.183739,0.06669
765,21,55.447688,0.066589
766,26,71.588612,0.066472
767,33,79.989196,0.066338
768,34,78.416904,0.066203
769,15,46.446429,0.066118
770,41,84.190455,0.065963
771,11,42.609938,0.06589
772,50,96.834372,0.065711
773,28,71.975809,0.065592
774,19,55.398179,0.065499
775,12,42.455809,0.065426
776,28,70.482892,0.065308
777,19,53.844936,0.065215
778,0,27.846478,0.065175
779,3,25.733932,0.065127
780,10,43.608271,0.065061
781,0,25.46141,0.065023
782,51,98.26538,0.064848
783,36,86.716931,0.064711
784,0,18.458995,0.064678
785,0,25.582696,0.064642
786,18,48.668486,0.064556
787,0,23.909947,0.064518
788,33,71.78609,0.064393
789,1,26.596325,0.064352
790,31,69.131364,0.064232
791,0,25.585354,0.064195
792,8,33.668149,0.064135
793,39,81.975734,0.063997
794,20,50.021077,0.063908
795,28,76.791334,0.063795
796,10,36.696374,0.063731
797,7,30.55459,0.063678
798,33,72.474537,0.063557
799,26,64.63262,0.063452
800,20,56.786646,0.06336
801,10,38.084371,0.063297
802,35,75.089109,0.063171
803,35,80.02358,0.063045
804,27,66.093418,0.062939
805,5,30.251898,0.06289
806,13,51.261312,0.06282
807,13,42.594127,0.062751
808,42,93.578567,0.062611
809,34,77.089765,0.062489
810,27,76.062392,0.062385
811,23,59.2035,0.062292
812,21,50.940259,0.062205
813,0,26.472811,0.062171
814,63,126.644665,0.061982
815,49,108.356739,0.061826
816,78,148.740966,0.061602
817,38,87.240079,0.061473
818,16,47.694883,0.061399
819,31,73.259993,0.061288
820,44,87.33599,0.061147
821,36,87.51292,0.061025
822,15,48.381827,0.060952
823,27,68.83489,0.060853
824,25,72.870903,0.060757
825,15,51.524774,0.060686
826,3,30.10779,0.060643
827,4,34.928993,0.060598
828,11,39.499907,0.060537
829,35,77.650318,0.060423
830,14,49.533964,0.060356
831,28,73.628233,0.060258
832,46,97.943099,0.06012
833,0,25.203158,0.060089
834,1,26.687635,0.060056
835,5,31.305462,0.060011
836,6,29.872642,0.059966
837,50,99.571328,0.059821
838,9,35.128386,0.059769
839,1,25.71301,0.059734
840,10,34.587537,0.059679
841,11,42.059981,0.059622
842,0,25.538909,0.059591
843,1,24.882654,0.059557
844,9,37.196569,0.059505
845,37,79.626982,0.05939
846,15,43.111763,0.059327
847,28,61.878296,0.059235
848,7,34.973168,0.059187
849,19,54.159157,0.059114
850,48,95.064759,0.058976
851,21,57.907,0.058897
852,43,90.67729,0.058773
853,62,125.459692,0.058605
854,22,59.142594,0.058527
855,32,72.311199,0.058427
856,1,28.954408,0.058392
857,16,50.212768,0.058324
858,12,37.419125,0.058268
859,39,84.439847,0.058154
860,1,26.722858,0.05812
861,20,56.005342,0.058046
862,12,40.11676,0.057989
863,9,39.05161,0.057937
864,28,69.106892,0.057846
865,16,47.801201,0.057781
866,90,154.262084,0.05756
867,6,34.487727,0.057516
868,23,63.891257,0.057435
869,105,183.760666,0.057187
870,15,49.829201,0.057125
871,18,48.454366,0.057058
872,3,28.269266,0.057022
873,48,97.242542,0.056893
874,4,28.849295,0.056855
875,56,110.386204,0.056711
876,27,72.230392,0.056624
877,62,122.487717,0.056468
878,12,44.385693,0.056412
879,5,35.145458,0.05637
880,42,88.410799,0.056256
881,47,96.792183,0.056132
882,19,55.192564,0.056064
883,36,73.143718,0.055963
884,2,27.087542,0.055931
885,3,31.256741,0.055896
886,0,24.900784,0.055867
887,23,56.786765,0.055793
888,54,102.446562,0.05566
889,39,91.856428,0.055553
890,26,63.202698,0.055473
891,36,78.695928,0.055374
892,22,55.668003,0.055304
893,9,42.468142,0.055258
894,18,52.156351,0.055193
895,30,70.985385,0.055106
896,34,73.549463,0.055013
897,47,102.107118,0.054895
898,14,53.004802,0.054837
899,26,65.64508,0.054759
900,21,62.047745,0.05469
901,26,67.393414,0.054613
902,5,33.359112,0.054575
903,68,151.670423,0.054419
904,30,70.859988,0.054334
905,27,64.276352,0.054256
906,21,57.814543,0.054189
907,30,67.401127,0.054105
908,0,24.698175,0.05408
909,1,18.795243,0.054053
910,18,44.766196,0.053994
911,6,32.539855,0.053956
912,3,28.803923,0.053924
913,37,81.998592,0.053829
914,27,69.102731,0.05375
915,24,65.361356,0.053678
916,4,31.604776,0.053644
917,15,48.13473,0.053588
918,0,27.43608,0.053563
919,84,154.568247,0.053385
920,67,135.613682,0.053238
921,17,47.263532,0.053182
922,13,53.332675,0.05313
923,25,63.435204,0.053058
924,24,65.315556,0.052987
925,37,85.861347,0.052895
926,78,135.206755,0.052731
927,13,43.808597,0.052683
928,27,71.046836,0.052609
929,14,48.585848,0.052557
930,31,78.222631,0.052475
931,40,83.87645,0.052379
932,46,101.024204,0.052271
933,7,37.729983,0.052232
934,28,77.432076,0.052156
